Shipment#,IndexDate,Month,Year,Date(Period),CarrierRef,EnglishOrigin,EnglishDestination,Route,GCD,CO2,CO2Metric,Density,CDCTrafficRating,CDCDensityRating,CDCEfficiencyRating,RDCTrafficRating,RDCDensityRating,RDCEfficiencyRating,RouteTrafficRating,RouteDensityRating,RouteEfficiencyRating
1541,02-22-2014,2,2014,Feb-14,Carrier06,Shanghai CDC,Hefei RDC,"Shanghai CDC , Hefei RDC",413.4,4.604348145,0.243395008,154.0740741,5,4,3,4,3,3,3,1,4
1542,02-22-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Chengdu RDC,"Huiyang CDC , Chengdu RDC",1348,1640.269004,0.404795998,109.253471,4,1,2,4,4,5,2,1,4
1543,02-22-2014,2,2014,Feb-14,Carrier08,Huiyang CDC,Taiyuan RDC,"Huiyang CDC , Taiyuan RDC",1662.4,180.695498,0.387644648,95.96167009,4,1,2,2,2,5,2,1,4
1544,02-22-2014,2,2014,Feb-14,Carrier06,Shanghai CDC,Hangzhou RDC,"Shanghai CDC , Hangzhou RDC",178.7,2.13960789,0.316583382,120.0634921,5,4,3,4,3,3,4,1,2
1545,02-22-2014,2,2014,Feb-14,Carrier02,Shanghai CDC,Taiyuan RDC,"Shanghai CDC , Taiyuan RDC",1101.8,74.80194661,0.061428407,177.3427471,5,4,3,2,2,5,3,2,5
1546,02-22-2014,2,2014,Feb-14,Carrier06,Shanghai CDC,Hohhot RDC,"Shanghai CDC , Hohhot RDC",1387.254897,23.13,1.217023037,133.7890625,5,4,3,4,3,3,2,2,4
1547,02-24-2014,2,2014,Feb-14,Carrier08,Shenzhen CDC,Wuhan RDC,"Shenzhen CDC , Wuhan RDC",863.5,90.42918321,0.307348285,128.8219282,2,3,4,2,2,5,1,2,4
1548,02-24-2014,2,2014,Feb-14,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,0.002250864,22.53117117,1,4,1,2,4,4,5,5,1,3
1549,02-24-2014,2,2014,Feb-14,Carrier03,Chengdu CDC,Yinchuan RDC,"Chengdu CDC , Yinchuan RDC",859.4,57.59320407,0.397836729,130.6826998,2,3,3,1,2,5,1,1,4
1550,02-24-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Fuzhou RDC,"Huiyang CDC , Fuzhou RDC",602.1,96.92948755,0.335512684,117.7761414,4,1,2,4,4,5,3,1,4
1551,02-24-2014,2,2014,Feb-14,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,5.498313883,0.444462025,106.0196918,4,1,2,4,4,5,5,1,3
1552,02-24-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Nanchang RDC,"Huiyang CDC , Nanchang RDC",659.3,132.249786,0.239742907,152.709071,4,1,2,2,2,2,3,1,4
1553,02-24-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Hainan RDC,"Huiyang CDC , Hainan RDC",541.9,54.84210178,0.29311708,141.2130879,4,1,2,4,4,5,2,1,4
1554,02-25-2014,2,2014,Feb-14,Carrier08,Beijing CDC,Changchun RDC,"Beijing CDC , Changchun RDC",865.3,47.587778,0.270488386,135.1861702,3,3,5,4,4,5,2,1,4
1555,02-25-2014,2,2014,Feb-14,Carrier06,Huiyang CDC,Nanjing RDC,"Huiyang CDC , Nanjing RDC",1096.6,641.45565,0.36863469,105.4842784,4,1,2,2,2,2,3,1,4
1556,02-25-2014,2,2014,Feb-14,Carrier02,Huiyang CDC,Harbin RDC,"Huiyang CDC , Harbin RDC",2769.5,12.77043675,0.078554972,129.5783664,4,1,2,4,3,3,1,1,5
1557,02-25-2014,2,2014,Feb-14,Carrier04,Chengdu CDC,Nanjing RDC,"Chengdu CDC , Nanjing RDC",1421.297864,55.92,0.975801623,257.8005115,2,3,3,2,2,2,1,3,4
1558,02-25-2014,2,2014,Feb-14,Carrier06,Shanghai CDC,Tianjin RDC,"Shanghai CDC , Tianjin RDC",957.2,261.6206084,0.213555219,171.9304138,5,4,3,2,2,5,2,2,4
1559,02-25-2014,2,2014,Feb-14,Carrier06,Beijing CDC,Tianjin RDC,"Beijing CDC , Tianjin RDC",137.3,70.65326715,0.274906558,142.2612859,3,3,5,2,2,5,3,1,4
1560,02-26-2014,2,2014,Feb-14,Carrier08,Shanghai CDC,Zhengzhou RDC,"Shanghai CDC , Zhengzhou RDC",820.7,118.9335765,0.226354666,160.8193921,5,4,3,2,2,5,3,2,5
1561,02-26-2014,2,2014,Feb-14,Carrier09,Huiyang CDC,Shanghai RDC,"Huiyang CDC , Shanghai RDC",1164,332.4403153,0.326962387,120.3997243,4,1,2,2,2,2,2,1,4
1562,02-26-2014,2,2014,Feb-14,Carrier08,Shenzhen CDC,Tianjin RDC,"Shenzhen CDC , Tianjin RDC",1853.5,1.111886701,0.15745011,238.125,2,3,4,2,2,5,1,2,4
1563,02-26-2014,2,2014,Feb-14,Carrier08,Hefei CDC,Guangdong RDC,"Hefei CDC , Guangdong RDC",1050.048508,54.68,1.055728024,223.1900452,1,5,1,4,4,5,2,3,3
1564,02-26-2014,2,2014,Feb-14,Carrier09,Huiyang CDC,Guangzhou RDC,"Huiyang CDC , Guangzhou RDC",99.9,33.07317088,0.394400305,120.1213509,4,1,2,4,4,5,5,1,3
1565,02-26-2014,2,2014,Feb-14,Carrier02,Beijing CDC,Urumqi RDC,"Beijing CDC , Urumqi RDC",2409.8,703.7140008,0.093163741,120.6505004,3,3,5,2,2,5,1,1,5
1566,02-26-2014,2,2014,Feb-14,Carrier06,Shanghai CDC,Hainan RDC,"Shanghai CDC , Hainan RDC",1691.49454,267.82,0.939775355,187.42908,5,4,3,4,4,5,2,2,2
1567,02-27-2014,2,2014,Feb-14,Carrier02,Beijing CDC,Guiyang RDC,"Beijing CDC , Guiyang RDC",1746.7,7.706594638,0.032617384,1108.754098,3,3,5,4,4,5,1,5,5
1568,02-27-2014,2,2014,Feb-14,Carrier12,Shanghai CDC,Qingdao RDC,"Shanghai CDC , Qingdao RDC",742.2,0.508593317,0.184207267,206.6666667,5,4,3,2,2,2,2,2,5
1569,02-27-2014,2,2014,Feb-14,Carrier08,Shanghai CDC,Chengdu RDC,"Shanghai CDC , Chengdu RDC",1688.6,373.3089822,0.200373444,186.7185649,5,4,3,4,4,5,3,2,4
1570,02-27-2014,2,2014,Feb-14,Carrier04,Chengdu CDC,Changchun RDC,"Chengdu CDC , Changchun RDC",2381.661779,286.57,0.884731985,267.7165354,2,3,3,4,4,5,1,3,2
1571,02-27-2014,2,2014,Feb-14,Carrier08,Beijing CDC,Guangdong RDC,"Beijing CDC , Guangdong RDC",1933.6,26.32690529,0.267022687,131.4175258,3,3,5,4,4,5,3,2,4
1572,02-27-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Chengdu RDC,"Huiyang CDC , Chengdu RDC",1348,4106.422877,0.36649516,120.7156965,4,1,2,4,4,5,2,1,4
1573,02-28-2014,2,2014,Feb-14,Carrier02,Beijing CDC,Xiamen RDC,"Beijing CDC , Xiamen RDC",1731.1,189.2819815,0.06876857,157.9261025,3,3,5,2,2,5,1,1,5
1574,02-28-2014,2,2014,Feb-14,Carrier11,Beijing CDC,Shanghai RDC,"Beijing CDC , Shanghai RDC",1072.3,801.9631647,0.282354482,127.1427543,3,3,5,2,2,2,1,4,4
1575,02-28-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Nanchang RDC,"Huiyang CDC , Nanchang RDC",659.3,2.506924073,0.293621827,124.5192308,4,1,2,2,2,2,3,1,4
1576,02-28-2014,2,2014,Feb-14,Carrier12,Shanghai CDC,Chongqing RDC,"Shanghai CDC , Chongqing RDC",559.6,11.13650792,0.227959177,182.2546973,5,4,3,4,4,5,2,2,5
1577,02-28-2014,2,2014,Feb-14,Carrier12,Beijing CDC,Qingdao RDC,"Beijing CDC , Qingdao RDC",378.3,735.9736923,0.27209459,137.3811125,3,3,5,2,2,2,3,2,4
1578,02-28-2014,2,2014,Feb-14,Carrier07,Huiyang CDC,Kunming RDC,"Huiyang CDC , Kunming RDC",1205.6,20.68951491,0.171400946,235.5835294,4,1,2,4,3,3,3,2,4
1579,02-28-2014,2,2014,Feb-14,Carrier05,Shanghai CDC,Taiyuan RDC,"Shanghai CDC , Taiyuan RDC",1101.8,93.30288312,0.274585707,143.977591,5,4,3,2,2,5,3,2,5
1580,02-28-2014,2,2014,Feb-14,Carrier02,Beijing CDC,Kunming RDC,"Beijing CDC , Kunming RDC",2096,48.44176777,0.090990277,119.2488263,3,3,5,4,3,3,2,1,5
1581,02-28-2014,2,2014,Feb-14,Carrier06,Huiyang CDC,Shijiazhuang RDC,"Huiyang CDC , Shijiazhuang RDC",1691.7,260.5561464,0.295058052,121.2825279,4,1,2,2,2,5,1,1,4
1582,02-28-2014,2,2014,Feb-14,Carrier02,Shanghai CDC,Xining RDC,"Shanghai CDC , Xining RDC",1919.6,22.37386407,0.045761611,223.225241,5,4,3,1,3,2,1,1,2
1583,03-01-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Chengdu RDC,"Beijing CDC , Chengdu RDC",1536.1,14.26699268,0.19594519,193.4693878,3,3,5,4,4,5,2,3,4
1584,03-03-2014,3,2014,Mar-14,Carrier09,Huiyang CDC,Wuhan RDC,"Huiyang CDC , Wuhan RDC",841.8,721.5202888,0.306021614,123.3250407,4,1,2,2,2,5,3,1,4
1585,03-03-2014,3,2014,Mar-14,Carrier09,Huiyang CDC,Guangdong RDC,"Huiyang CDC , Guangdong RDC",38.6,3.00496162,0.471810586,109.4890511,4,1,2,4,4,5,3,1,4
1586,03-03-2014,3,2014,Mar-14,Carrier08,Hefei CDC,Guangdong RDC,"Hefei CDC , Guangdong RDC",1050,7.103828507,0.159942103,228.6486486,1,5,1,4,4,5,2,3,3
1587,03-04-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Guangdong RDC,"Beijing CDC , Guangdong RDC",1933.6,1.391142854,0.137039507,262.5,3,3,5,4,4,5,3,2,4
1588,03-04-2014,3,2014,Mar-14,Carrier12,Beijing CDC,Qingdao RDC,"Beijing CDC , Qingdao RDC",378.3,15.90770015,0.26538984,140.9679715,3,3,5,2,2,2,3,2,4
1589,03-04-2014,3,2014,Mar-14,Carrier12,Beijing CDC,Chongqing RDC,"Beijing CDC , Chongqing RDC",560.2,831.4439382,0.313837576,121.8512793,3,3,5,4,4,5,3,1,4
1590,03-04-2014,3,2014,Mar-14,Carrier06,Hefei CDC,Nanjing RDC,"Hefei CDC , Nanjing RDC",151.2,4.45953602,0.167466988,241.9230769,1,5,1,2,2,2,2,3,5
1591,03-04-2014,3,2014,Mar-14,Carrier08,Hefei CDC,Chengdu RDC,"Hefei CDC , Chengdu RDC",1271,0.777730538,0.152976109,250,1,5,1,4,4,5,1,3,4
1592,03-05-2014,3,2014,Mar-14,Carrier02,Beijing CDC,Fuzhou RDC,"Beijing CDC , Fuzhou RDC",1583.8,14.69405695,0.032652401,372.3931848,3,3,5,4,4,5,2,2,5
1593,03-05-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Beijing RDC,"Shanghai CDC , Beijing RDC",1091.2,165.051462,0.191095948,189.088151,5,4,3,4,4,5,4,2,5
1594,03-05-2014,3,2014,Mar-14,Carrier09,Huiyang CDC,Shanghai RDC,"Huiyang CDC , Shanghai RDC",1164,0.059526467,0.119206472,429,4,1,2,2,2,2,2,1,4
1595,03-05-2014,3,2014,Mar-14,Carrier03,Chengdu CDC,Xian RDC,"Chengdu CDC , Xian RDC",611.4,26.70811835,0.293493303,127.6500858,2,3,3,2,2,5,2,1,4
1596,03-05-2014,3,2014,Mar-14,Carrier08,Huiyang CDC,Zhengzhou RDC,"Huiyang CDC , Zhengzhou RDC",1319.1,247.5602959,0.290966881,125.6085686,4,1,2,2,2,5,1,1,4
1597,03-05-2014,3,2014,Mar-14,Carrier10,Shanghai CDC,Guangzhou RDC,"Shanghai CDC , Guangzhou RDC",1207.5,2506.119686,0.23228649,168.5007543,5,4,3,4,4,5,3,2,4
1598,03-06-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Guangdong RDC,"Beijing CDC , Guangdong RDC",1933.6,139.6097619,0.261691477,133.934466,3,3,5,4,4,5,3,2,4
1599,03-06-2014,3,2014,Mar-14,Carrier06,Beijing CDC,Hangzhou RDC,"Beijing CDC , Hangzhou RDC",1131,39.55461978,0.199857927,187.9591837,3,3,5,4,3,3,3,1,4
1600,03-06-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Beijing RDC,"Shanghai CDC , Beijing RDC",1091.2,561.4686328,0.256766638,140.3803853,5,4,3,4,4,5,4,2,5
1601,03-06-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Changchun RDC,"Beijing CDC , Changchun RDC",865.3,493.7774748,0.300442838,121.5888868,3,3,5,4,4,5,2,1,4
1602,03-06-2014,3,2014,Mar-14,Carrier04,Chengdu CDC,Chengdu RDC,"Chengdu CDC , Chengdu RDC",27,70.8402416,0.353162205,135.797324,2,3,3,4,4,5,3,1,4
1603,03-06-2014,3,2014,Mar-14,Carrier08,Shenzhen CDC,Jiulongpo RDC,"Shenzhen CDC , Jiulongpo RDC",1049,87.43521603,0.296165411,153.4536532,2,3,4,4,3,3,2,1,4
1604,03-06-2014,3,2014,Mar-14,Carrier02,Huiyang CDC,Lanzhou RDC,"Huiyang CDC , Lanzhou RDC",1774.3,91.74059841,0.092806076,127.8705531,4,1,2,4,3,3,1,1,5
1605,03-06-2014,3,2014,Mar-14,Carrier08,Hefei CDC,Beijing RDC,"Hefei CDC , Beijing RDC",922.7716133,133.83,1.097967062,241.9230769,1,5,1,4,4,5,2,3,4
1606,03-06-2014,3,2014,Mar-14,Carrier05,Shanghai CDC,Xiamen RDC,"Shanghai CDC , Xiamen RDC",822,3.375711529,0.20130907,198.0582524,5,4,3,2,2,5,2,2,4
1607,03-07-2014,3,2014,Mar-14,Carrier12,Shanghai CDC,Qingdao RDC,"Shanghai CDC , Qingdao RDC",742.2,1483.612479,0.189756386,198.8830404,5,4,3,2,2,2,2,2,5
1608,03-07-2014,3,2014,Mar-14,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,691.6669879,0.276178211,135.3571127,5,4,3,2,2,2,5,1,4
1609,03-07-2014,3,2014,Mar-14,Carrier12,Beijing CDC,Chongqing RDC,"Beijing CDC , Chongqing RDC",560.2,61.74259251,0.244922815,156.6306996,3,3,5,4,4,5,3,1,4
1610,03-07-2014,3,2014,Mar-14,Carrier08,Shenzhen CDC,Jiulongpo RDC,"Shenzhen CDC , Jiulongpo RDC",1049,1.638204769,0.788728452,56.57142857,2,3,4,4,3,3,2,1,4
1611,03-07-2014,3,2014,Mar-14,Carrier08,Shenzhen CDC,Beijing RDC,"Shenzhen CDC , Beijing RDC",1941.7,491.55034,0.220972039,164.2496057,2,3,4,4,4,5,3,2,4
1612,03-07-2014,3,2014,Mar-14,Carrier04,Shenzhen CDC,Shanghai RDC,"Shenzhen CDC , Shanghai RDC",1221.2,641.9405884,0.285667577,141.146276,2,3,4,2,2,2,2,1,4
1613,03-07-2014,3,2014,Mar-14,Carrier08,Shenzhen CDC,Chengdu RDC,"Shenzhen CDC , Chengdu RDC",1308.2,6.936778184,0.277619709,159.1666667,2,3,4,4,4,5,1,2,4
1614,03-07-2014,3,2014,Mar-14,Carrier10,Shanghai CDC,Guangzhou RDC,"Shanghai CDC , Guangzhou RDC",1207.5,135.3892766,0.174416465,224.930021,5,4,3,4,4,5,3,2,4
1615,03-07-2014,3,2014,Mar-14,Carrier12,Beijing CDC,Chongqing RDC,"Beijing CDC , Chongqing RDC",560.2,4.463226307,0.293992677,130.2884615,3,3,5,4,4,5,3,1,4
1616,03-08-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Shenyang RDC,"Beijing CDC , Shenyang RDC",641.3,30.53349288,0.289609921,122.7781927,3,3,5,2,2,5,3,1,4
1617,03-08-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Harbin RDC,"Beijing CDC , Harbin RDC",1057.4,7.440254897,0.156886676,238.5638298,3,3,5,4,3,3,2,1,4
1618,03-08-2014,3,2014,Mar-14,Carrier12,Shanghai CDC,Qingdao RDC,"Shanghai CDC , Qingdao RDC",742.2,794.2891658,0.203445769,185.325606,5,4,3,2,2,2,2,2,5
1619,03-10-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Beijing RDC,"Shanghai CDC , Beijing RDC",1091.2,2.344946815,0.246440542,145.3333333,5,4,3,4,4,5,4,2,5
1620,03-10-2014,3,2014,Mar-14,Carrier08,Chengdu CDC,Beijing RDC,"Chengdu CDC , Beijing RDC",1518.7,0.733547612,0.141231057,263.0769231,2,3,3,4,4,5,2,3,5
1621,03-11-2014,3,2014,Mar-14,Carrier07,Huiyang CDC,Xiamen RDC,"Huiyang CDC , Xiamen RDC",413.6,37.93204787,0.363936169,111.4551084,4,1,2,2,2,5,2,1,4
1622,03-11-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Guangzhou RDC,"Beijing CDC , Guangzhou RDC",1899.130989,1237.96,1.318479039,115.6653565,3,3,5,4,4,5,3,1,4
1623,03-11-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Hainan RDC,"Beijing CDC , Hainan RDC",2301.245746,1411.99,0.889434464,167.3053137,3,3,5,4,4,5,1,1,2
1624,03-11-2014,3,2014,Mar-14,Carrier03,Chengdu CDC,Lanzhou RDC,"Chengdu CDC , Lanzhou RDC",581.9,2128.281296,0.442686759,123.817645,2,3,3,4,3,3,1,1,4
1625,03-11-2014,3,2014,Mar-14,Carrier08,Chengdu CDC,Wuhan RDC,"Chengdu CDC , Wuhan RDC",1010.3,260.9675084,0.339430942,109.2292235,2,3,3,2,2,5,1,3,5
1626,03-11-2014,3,2014,Mar-14,Carrier04,Chengdu CDC,Nanjing RDC,"Chengdu CDC , Nanjing RDC",1421.297864,238.56,0.975852268,262.7960275,2,3,3,2,2,2,1,3,4
1627,03-12-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Shenyang RDC,"Shanghai CDC , Shenyang RDC",1203.6,587.6675344,0.311412972,147.8295305,5,4,3,2,2,5,3,2,4
1628,03-12-2014,3,2014,Mar-14,Carrier08,Huiyang CDC,Qingdao RDC,"Huiyang CDC , Qingdao RDC",1553.3,2743.629484,0.336719609,108.3616476,4,1,2,2,2,2,2,1,4
1629,03-12-2014,3,2014,Mar-14,Carrier08,Huiyang CDC,Xian RDC,"Huiyang CDC , Xian RDC",1383.2,959.522509,0.315158792,133.2065481,4,1,2,2,2,5,2,1,4
1630,03-12-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Shenyang RDC,"Shanghai CDC , Shenyang RDC",1203.6,34.43704695,0.212726424,216.9354839,5,4,3,2,2,5,3,2,4
1631,03-12-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Hainan RDC,"Beijing CDC , Hainan RDC",2301.245746,362.97,1.276113379,115.6653565,3,3,5,4,4,5,1,1,2
1632,03-12-2014,3,2014,Mar-14,Carrier02,Beijing CDC,Nanning RDC,"Beijing CDC , Nanning RDC",2053.7,0.561790489,0.056009504,180.8888889,3,3,5,2,2,2,1,1,5
1633,03-13-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Chengdu RDC,"Beijing CDC , Chengdu RDC",1536.1,567.1343659,0.278448298,135.770428,3,3,5,4,4,5,2,3,4
1634,03-13-2014,3,2014,Mar-14,Carrier06,Beijing CDC,Shijiazhuang RDC,"Beijing CDC , Shijiazhuang RDC",266.2,61.34932242,0.20275355,192.1668639,3,3,5,2,2,5,3,1,4
1635,03-13-2014,3,2014,Mar-14,Carrier06,Shanghai CDC,Hangzhou RDC,"Shanghai CDC , Hangzhou RDC",178.7,40.02321612,0.286317182,133.3060668,5,4,3,4,3,3,4,1,2
1636,03-13-2014,3,2014,Mar-14,Carrier02,Chengdu CDC,Hohhot RDC,"Chengdu CDC , Hohhot RDC",1313.8,0.194180738,0.042840822,265.3846154,2,3,3,4,3,3,1,3,5
1637,03-13-2014,3,2014,Mar-14,Carrier06,Shenzhen CDC,Nanjing RDC,"Shenzhen CDC , Nanjing RDC",1142.6,0.969112405,0.238784964,169.1428571,2,3,4,2,2,2,1,2,4
1638,03-13-2014,3,2014,Mar-14,Carrier05,Shanghai CDC,Nanchang RDC,"Shanghai CDC , Nanchang RDC",628.7,7.474610048,0.158098314,252.3489933,5,4,3,2,2,2,2,2,4
1639,03-13-2014,3,2014,Mar-14,Carrier08,Hefei CDC,Chengdu RDC,"Hefei CDC , Chengdu RDC",1270.969733,168.07,1.002635606,178.3261222,1,5,1,4,4,5,1,3,4
1640,03-14-2014,3,2014,Mar-14,Carrier06,Beijing CDC,Nanjing RDC,"Beijing CDC , Nanjing RDC",927.2,21.44609641,0.19614957,189.8872786,3,3,5,2,2,2,2,1,5
1641,03-14-2014,3,2014,Mar-14,Carrier07,Huiyang CDC,Nanning RDC,"Huiyang CDC , Nanning RDC",636.6,394.4396383,0.317843223,116.9476273,4,1,2,2,2,2,2,1,4
1642,03-14-2014,3,2014,Mar-14,Carrier05,Shanghai CDC,Xiamen RDC,"Shanghai CDC , Xiamen RDC",822,330.9335232,0.251634157,157.8456985,5,4,3,2,2,5,2,2,4
1643,03-14-2014,3,2014,Mar-14,Carrier10,Shanghai CDC,Changsha RDC,"Shanghai CDC , Changsha RDC",888.9,26.63378824,0.148978904,264.2838371,5,4,3,4,4,5,2,2,5
1644,03-14-2014,3,2014,Mar-14,Carrier03,Beijing CDC,Yinchuan RDC,"Beijing CDC , Yinchuan RDC",888.3,2.209196003,0.287779812,149,3,3,5,1,2,5,1,1,4
1645,03-14-2014,3,2014,Mar-14,Carrier08,Shenzhen CDC,Jiulongpo RDC,"Shenzhen CDC , Jiulongpo RDC",1049,15.58923216,0.271221527,167.5626911,2,3,4,4,3,3,2,1,4
1646,03-15-2014,3,2014,Mar-14,Carrier02,Shanghai CDC,Hohhot RDC,"Shanghai CDC , Hohhot RDC",1387.3,52.9184688,0.203114672,191.6326531,5,4,3,4,3,3,2,2,4
1647,03-15-2014,3,2014,Mar-14,Carrier06,Beijing CDC,Hangzhou RDC,"Beijing CDC , Hangzhou RDC",1131,752.7408972,0.242020915,154.9897424,3,3,5,4,3,3,3,1,4
1648,03-15-2014,3,2014,Mar-14,Carrier06,Shanghai CDC,Hangzhou RDC,"Shanghai CDC , Hangzhou RDC",178.7,3.723510896,0.298733457,127.5137112,5,4,3,4,3,3,4,1,2
1649,03-15-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Guangdong RDC,"Beijing CDC , Guangdong RDC",1933.6,32.29809611,0.219164309,160.1155462,3,3,5,4,4,5,3,2,4
1650,03-15-2014,3,2014,Mar-14,Carrier02,Beijing CDC,Kunming RDC,"Beijing CDC , Kunming RDC",2096,0.453730442,0.118356724,91.45,3,3,5,4,3,3,2,1,5
1651,03-15-2014,3,2014,Mar-14,Carrier06,Shanghai CDC,Nanjing RDC,"Shanghai CDC , Nanjing RDC",278.7,1.284838483,0.252332401,148.5365854,5,4,3,2,2,2,5,1,4
1652,03-15-2014,3,2014,Mar-14,Carrier06,Beijing CDC,Shijiazhuang RDC,"Beijing CDC , Shijiazhuang RDC",266.2,46.01620778,0.29732248,129.5165961,3,3,5,2,2,5,3,1,4
1653,03-15-2014,3,2014,Mar-14,Carrier02,Beijing CDC,Guiyang RDC,"Beijing CDC , Guiyang RDC",1746.7,2.697951087,0.076655038,138.9655172,3,3,5,4,4,5,1,5,5
1654,03-16-2014,3,2014,Mar-14,Carrier02,Huiyang CDC,Harbin RDC,"Huiyang CDC , Harbin RDC",2769.5,3.637332131,0.128508157,78.61538462,4,1,2,4,3,3,1,1,5
1655,03-16-2014,3,2014,Mar-14,Carrier02,Shanghai CDC,Jiulongpo RDC,"Shanghai CDC , Jiulongpo RDC",1472.3,6.329717244,0.057622349,178.9208633,5,4,3,4,3,3,2,2,5
1656,03-17-2014,3,2014,Mar-14,Carrier04,Chengdu CDC,Chengdu RDC,"Chengdu CDC , Chengdu RDC",27,30.77321106,0.37052944,127.9002079,2,3,3,4,4,5,3,1,4
1657,03-17-2014,3,2014,Mar-14,Carrier08,Beijing CDC,Shenyang RDC,"Beijing CDC , Shenyang RDC",641.3,876.2377305,0.276894874,128.4598964,3,3,5,2,2,5,3,1,4
1658,03-17-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Chengdu RDC,"Shanghai CDC , Chengdu RDC",1688.6,1083.450228,0.255038689,146.5059399,5,4,3,4,4,5,3,2,4
1659,03-17-2014,3,2014,Mar-14,Carrier04,Chengdu CDC,Shanghai RDC,"Chengdu CDC , Shanghai RDC",1667.351769,5.37,0.941718159,269.2913386,2,3,3,2,2,2,1,3,4
1660,03-17-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Jiulongpo RDC,"Shanghai CDC , Jiulongpo RDC",1472.3,97.44364456,0.182020955,206.8316268,5,4,3,4,3,3,2,2,5
1661,03-17-2014,3,2014,Mar-14,Carrier10,Shanghai CDC,Changsha RDC,"Shanghai CDC , Changsha RDC",888.9,9.661274207,0.142261749,276.8115942,5,4,3,4,4,5,2,2,5
1662,03-17-2014,3,2014,Mar-14,Carrier02,Shanghai CDC,Taiyuan RDC,"Shanghai CDC , Taiyuan RDC",1101.8,198.4691818,0.080480999,134.4177527,5,4,3,2,2,5,3,2,5
1663,03-18-2014,3,2014,Mar-14,Carrier09,Huiyang CDC,Guangdong RDC,"Huiyang CDC , Guangdong RDC",38.6,5.700296175,0.469607516,110.0304409,4,1,2,4,4,5,3,1,4
1664,03-18-2014,3,2014,Mar-14,Carrier06,Shanghai CDC,Tianjin RDC,"Shanghai CDC , Tianjin RDC",957.2,57.35853466,0.432971458,84.3902439,5,4,3,2,2,5,2,2,4
1665,03-19-2014,3,2014,Mar-14,Carrier03,Beijing CDC,Xian RDC,"Beijing CDC , Xian RDC",911.6,19.33058872,0.325901722,119.1684982,3,3,5,2,2,5,2,3,4
1666,03-19-2014,3,2014,Mar-14,Carrier08,Shanghai CDC,Beijing RDC,"Shanghai CDC , Beijing RDC",1091.2,5.886263685,0.141471367,255.9060403,5,4,3,4,4,5,4,2,5
1667,03-19-2014,3,2014,Mar-14,Carrier02,Shenzhen CDC,Chongqing RDC,"Shenzhen CDC , Chongqing RDC",1627,0.630876043,0.154730317,67.72972973,2,3,4,4,4,5,1,1,5
1668,03-19-2014,3,2014,Mar-14,Carrier09,Huiyang CDC,Guangdong RDC,"Huiyang CDC , Guangdong RDC",38.6,50.9209953,0.460821443,112.4040757,4,1,2,4,4,5,3,1,4
1669,03-20-2014,3,2014,Mar-14,Carrier08,Chengdu CDC,Hangzhou RDC,"Chengdu CDC , Hangzhou RDC",1549.2,38.9539134,0.147044063,269.7160883,2,3,3,4,3,3,2,3,5
1670,03-20-2014,3,2014,Mar-14,Carrier02,Hefei CDC,Kunming RDC,"Hefei CDC , Kunming RDC",1600.3,13.51281416,0.179657992,228.1553398,1,5,1,4,3,3,1,3,4
1671,03-20-2014,3,2014,Mar-14,Carrier02,Huiyang CDC,Chongqing RDC,"Huiyang CDC , Chongqing RDC",1583.9,15.49308321,0.081348639,125.253125,4,1,2,4,4,5,1,1,5
1672,03-20-2014,3,2014,Mar-14,Carrier06,Huiyang CDC,Nanjing RDC,"Huiyang CDC , Nanjing RDC",1096.6,478.9786255,0.373799895,104.0145985,4,1,2,2,2,2,3,1,4
1673,03-20-2014,3,2014,Mar-14,Carrier12,Shanghai CDC,Chongqing RDC,"Shanghai CDC , Chongqing RDC",559.6,17.42939715,0.165671121,252.3489933,5,4,3,4,4,5,2,2,5
